Species ID,Species Label,Active Taxa,Source Count,Group,Proteome Strategy,Protein Strategy,Proteome ID,Proteome Label,Proteome IRI,Reviewed Proteins,Unreviewed Proteins,Total Proteins,Errors
649188,Lujo mammarenavirus,649188,1,small-virus,genbank,weak-blast-match,649188,Lujo mammarenavirus,http://www.ncbi.nlm.nih.gov/genome/?term=txid649188[Organism:noexp],0,4,4,
651183,Aurantimonas manganoxydans,287752,1,bacterium,metaproteome,strong-blast-match,651183,Aurantimonas manganoxydans,http://iedb.org/metaproteome/651183,0,3625,3625,
658655,Lachnospiraceae bacterium 1_4_56FAA,658655,1,bacterium,uniprot-complete,strong-blast-match,658655,Lachnospiraceae bacterium 1_4_56FAA,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A658655,0,3188,3188,
664662,Borreliella bavariensis,290434,1,bacterium,uniprot-complete,strong-blast-match,290434,Borreliella bavariensis PBi,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A290434,203,1059,1262,
665958,Bacillus sp. BT1B_CT2,665958,1,bacterium,uniprot-misc,strong-blast-match,665958,Bacillus sp. BT1B_CT2,http://www.uniprot.org/uniprot/?query=taxonomy%3A665958,0,4427,4427,
687340,Torque teno virus 1,687340,1,small-virus,uniprot-reference,weak-blast-match,766182,Torque teno virus 1 (isolate TA278),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A766182,2,0,2,
687341,Torque teno virus 2,687341,1,small-virus,genbank,weak-blast-match,687341,Torque teno virus 2,http://www.ncbi.nlm.nih.gov/genome/?term=txid687341[Organism:noexp],0,2,2,
687342,Torque teno virus 3,687342,1,small-virus,genbank,weak-blast-match,687342,Torque teno virus 3,http://www.ncbi.nlm.nih.gov/genome/?term=txid687342[Organism:noexp],0,6,6,
687343,Torque teno virus 4,687343,1,small-virus,genbank,weak-blast-match,687343,Torque teno virus 4,http://www.ncbi.nlm.nih.gov/genome/?term=txid687343[Organism:noexp],0,2,2,
687345,Torque teno virus 6,687345,1,small-virus,genbank,weak-blast-match,687345,Torque teno virus 6,http://www.ncbi.nlm.nih.gov/genome/?term=txid687345[Organism:noexp],0,4,4,
687346,Torque teno virus 7,687346,1,small-virus,genbank,weak-blast-match,687346,Torque teno virus 7,http://www.ncbi.nlm.nih.gov/genome/?term=txid687346[Organism:noexp],0,3,3,
687347,Torque teno virus 8,687347,1,small-virus,genbank,weak-blast-match,687347,Torque teno virus 8,http://www.ncbi.nlm.nih.gov/genome/?term=txid687347[Organism:noexp],0,4,4,
687350,Torque teno virus 11,687350,1,small-virus,uniprot-misc,weak-blast-match,687350,Torque teno virus 11,http://www.uniprot.org/uniprot/?query=taxonomy%3A687350,0,2,2,
687351,Torque teno virus 12,687351,1,small-virus,genbank,weak-blast-match,687351,Torque teno virus 12,http://www.ncbi.nlm.nih.gov/genome/?term=txid687351[Organism:noexp],0,4,4,
687353,Torque teno virus 14,687353,1,small-virus,genbank,weak-blast-match,687353,Torque teno virus 14,http://www.ncbi.nlm.nih.gov/genome/?term=txid687353[Organism:noexp],0,2,2,
687354,Torque teno virus 15,687354,1,small-virus,genbank,weak-blast-match,687354,Torque teno virus 15,http://www.ncbi.nlm.nih.gov/genome/?term=txid687354[Organism:noexp],0,2,2,
687355,Torque teno virus 16,687355,1,small-virus,genbank,weak-blast-match,687355,Torque teno virus 16,http://www.ncbi.nlm.nih.gov/genome/?term=txid687355[Organism:noexp],0,2,2,
687358,Torque teno virus 19,687358,1,small-virus,genbank,weak-blast-match,687358,Torque teno virus 19,http://www.ncbi.nlm.nih.gov/genome/?term=txid687358[Organism:noexp],0,2,2,
687359,Torque teno virus 20,687359,1,small-virus,uniprot-misc,weak-blast-match,687359,Torque teno virus 20,http://www.uniprot.org/uniprot/?query=taxonomy%3A687359,0,4,4,
687360,Torque teno virus 21,687360,1,small-virus,uniprot-misc,weak-blast-match,687360,Torque teno virus 21,http://www.uniprot.org/uniprot/?query=taxonomy%3A687360,0,2,2,
687362,Torque teno virus 23,687362,1,small-virus,uniprot-misc,weak-blast-match,687362,Torque teno virus 23,http://www.uniprot.org/uniprot/?query=taxonomy%3A687362,0,2,2,
687363,Torque teno virus 24,687363,1,small-virus,uniprot-misc,weak-blast-match,687363,Torque teno virus 24,http://www.uniprot.org/uniprot/?query=taxonomy%3A687363,0,4,4,
687364,Torque teno virus 25,687364,1,small-virus,genbank,weak-blast-match,687364,Torque teno virus 25,http://www.ncbi.nlm.nih.gov/genome/?term=txid687364[Organism:noexp],0,3,3,
687365,Torque teno virus 26,687365,1,small-virus,genbank,weak-blast-match,687365,Torque teno virus 26,http://www.ncbi.nlm.nih.gov/genome/?term=txid687365[Organism:noexp],0,3,3,
687366,Torque teno virus 27,687366,1,small-virus,genbank,weak-blast-match,687366,Torque teno virus 27,http://www.ncbi.nlm.nih.gov/genome/?term=txid687366[Organism:noexp],0,4,4,
687367,Torque teno virus 28,687367,2,small-virus,genbank,weak-blast-match,687367,Torque teno virus 28,http://www.ncbi.nlm.nih.gov/genome/?term=txid687367[Organism:noexp],0,4,4,
687368,Torque teno virus 29,687368,1,small-virus,uniprot-misc,weak-blast-match,687368,Torque teno virus 29,http://www.uniprot.org/uniprot/?query=taxonomy%3A687368,0,3,3,
687369,Torque teno mini virus 1,687369,1,small-virus,uniprot-reference,weak-blast-match,766183,Torque teno mini virus 1 (isolate TLMV-CBD279),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A766183,3,0,3,
687371,Torque teno mini virus 3,687371,1,small-virus,genbank,weak-blast-match,687371,Torque teno mini virus 3,http://www.ncbi.nlm.nih.gov/genome/?term=txid687371[Organism:noexp],0,3,3,
687375,Torque teno mini virus 7,687375,1,small-virus,genbank,weak-blast-match,687375,Torque teno mini virus 7,http://www.ncbi.nlm.nih.gov/genome/?term=txid687375[Organism:noexp],0,2,2,
687376,Torque teno mini virus 8,687376,1,small-virus,genbank,weak-blast-match,687376,Torque teno mini virus 8,http://www.ncbi.nlm.nih.gov/genome/?term=txid687376[Organism:noexp],0,2,2,
687382,Torque teno tamarin virus,687382,2,small-virus,uniprot-reference,weak-blast-match,766186,Torque teno tamarin virus (isolate So-TTV2),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A766186,4,0,4,
687383,Torque teno douroucouli virus,687383,1,small-virus,uniprot-reference,weak-blast-match,766187,Torque teno douroucouli virus (isolate At-TTV3),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A766187,3,0,3,
687384,Torque teno felis virus,687384,1,small-virus,uniprot-reference,weak-blast-match,766188,Torque teno felis virus-Fc-TTV4,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A766188,3,0,3,
687385,Torque teno canis virus,687385,1,small-virus,uniprot-reference,weak-blast-match,766189,Torque teno canis virus (isolate Cf-TTV10),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A766189,3,0,3,
687386,Torque teno sus virus 1a,1225860; 687386,5,small-virus,uniprot-reference,weak-blast-match,766190,Torque teno sus virus 1a (isolate Sd-TTV31),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A766190,3,0,3,
691956,Duck hepatitis A virus,1006061; 1006063; 691956,3,small-virus,uniprot-reference,weak-blast-match,693992,Duck hepatitis A virus Taiwan/03D,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A693992,0,1,1,
693997,Alphacoronavirus 1,11149; 11150; 11151; 12663; 398812; 11135,22,small-virus,uniprot-reference,weak-blast-match,33734,Feline infectious peritonitis virus (strain 79-1146),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A33734,10,0,10,
694003,Betacoronavirus 1,233262; 31631; 11128; 11134,5,small-virus,uniprot-complete,weak-blast-match,31631,Human coronavirus OC43,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A31631,10,0,10,
694005,Murine coronavirus,11138; 11142; 11144; 12760; 76344,20,small-virus,uniprot-reference,weak-blast-match,11142,Murine hepatitis virus strain A59,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A11142,11,0,11,
694009,Severe acute respiratory syndrome-related coronavirus,284672; 349344; 421444; 511429; 235173; 511430; 260550; 299335; 511432; 229992; 228330; 442736; 235088; 742000; 227984; 627440; 347537; 255729; 273522; 627442; 264371; 227859; 228404; 633140; 233044; 742004; 742005; 228407; 264376; 722424; 694009; 304858; 312027; 285949; 344702,106,small-virus,uniprot-reference,weak-blast-match,227859,SARS coronavirus,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A227859,15,0,15,
694014,Avian coronavirus,11120; 11152,23,small-virus,uniprot-reference,weak-blast-match,11122,Avian infectious bronchitis virus (strain Beaudette),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A11122,10,0,10,
712212,Capnocytophaga sp. oral taxon 326,712212,1,bacterium,uniprot-complete,strong-blast-match,1035193,Capnocytophaga sp. oral taxon 326 str. F0382,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A1035193,0,3232,3232,
742503,Tokudaia muenninki (Okinawa island spiny rat),742503,1,vertebrate,uniprot-misc,bcell-classifier,742503,Tokudaia muenninki (Okinawa island spiny rat),http://www.uniprot.org/uniprot/?query=taxonomy%3A742503,0,153,153,
743375,Polistes dominula (European paper wasp),743375,1,other-eukaryote,uniprot-misc,strong-blast-match,743375,Polistes dominula (European paper wasp),http://www.uniprot.org/uniprot/?query=taxonomy%3A743375,8,14,22,
743722,Sphingobacterium sp. 21,743722,1,bacterium,metaproteome,strong-blast-match,743722,Sphingobacterium sp. 21,http://iedb.org/metaproteome/743722,0,5132,5132,
746128,Aspergillus fumigatus,746128; 451804; 330879,41,other-eukaryote,uniprot-reference,strong-blast-match,330879,Aspergillus fumigatus Af293,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A330879,667,8982,9649,
749535,Klebsiella sp. MS 92-3,749535,1,bacterium,uniprot-misc,strong-blast-match,749535,Klebsiella sp. MS 92-3,http://www.uniprot.org/uniprot/?query=taxonomy%3A749535,0,1,1,
862909,Trichodysplasia spinulosa-associated polyomavirus,862909,1,small-virus,genbank,weak-blast-match,862909,Trichodysplasia spinulosa-associated polyomavirus,http://www.ncbi.nlm.nih.gov/genome/?term=txid862909[Organism:noexp],0,5,5,
875328,Mycobacterium sinense,875328,172,bacterium,metaproteome,strong-blast-match,875328,Mycobacterium sinense,http://iedb.org/metaproteome/875328,0,4332,4332,
884045,Juniperus saxicola,884045,1,other-eukaryote,uniprot-misc,strong-blast-match,884045,Juniperus saxicola,http://www.uniprot.org/uniprot/?query=taxonomy%3A884045,0,5,5,
912594,Mycobacterium iranicum,912594,1,bacterium,genbank,strong-blast-match,1370125,Mycobacterium iranicum UM_TJL,http://www.ncbi.nlm.nih.gov/genome/?term=txid1370125[Organism:noexp],0,5677,5677,
940614,Granulicella mallensis,940614,1,bacterium,metaproteome,strong-blast-match,940614,Granulicella mallensis,http://iedb.org/metaproteome/940614,0,4804,4804,
1000585,Montano virus,1000585,1,large-virus,uniprot-misc,name-match,1000585,Montano virus,http://www.uniprot.org/uniprot/?query=taxonomy%3A1000585,0,39,39,
1000586,Carrizal virus,1000586,1,small-virus,uniprot-misc,weak-blast-match,1000586,Carrizal virus,http://www.uniprot.org/uniprot/?query=taxonomy%3A1000586,0,9,9,
1000587,Huitzilac virus,1000587,1,small-virus,uniprot-misc,weak-blast-match,1000587,Huitzilac virus,http://www.uniprot.org/uniprot/?query=taxonomy%3A1000587,0,4,4,
1004253,Cyberlindnera mrakii,1004253,2,other-eukaryote,uniprot-misc,strong-blast-match,1004253,Cyberlindnera mrakii,http://www.uniprot.org/uniprot/?query=taxonomy%3A1004253,5,8,13,
1005962,Ogataea parapolymorpha,871575,1,other-eukaryote,uniprot-reference,strong-blast-match,871575,Ogataea parapolymorpha DL-1 (Ogataea parapolymorpha ATCC 26012),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A871575,10,5328,5338,
1035271,Rhizobium nepotum,1035271,1,bacterium,uniprot-complete,strong-blast-match,1368418,Rhizobium nepotum 39/7,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A1368418,0,4809,4809,
1100878,Hokkaido virus,1100878,1,large-virus,uniprot-misc,name-match,1100878,Hokkaido virus,http://www.uniprot.org/uniprot/?query=taxonomy%3A1100878,0,39,39,
1133363,Schmallenberg virus,1133363,1,large-virus,uniprot-misc,name-match,1133363,Schmallenberg virus,http://www.uniprot.org/uniprot/?query=taxonomy%3A1133363,4,60,64,
1137848,Clostridium arbusti,1137848,1,bacterium,,,,,,,,,storage/proteomes/.fasta (No such file or directory)
1176145,Pipapillomavirus 2,763552,5,small-virus,genbank,weak-blast-match,10568,Micromys minutus papillomavirus 1,http://www.ncbi.nlm.nih.gov/genome/?term=txid10568[Organism:noexp],0,14,14,
1193974,Human enterovirus,1193974,2,small-virus,genbank,weak-blast-match,1193974,Human enterovirus,http://www.ncbi.nlm.nih.gov/genome/?term=txid1193974[Organism:noexp],0,1,1,
1214225,Acidocella sp. MX-AZ02,1214225,1,bacterium,metaproteome,strong-blast-match,1214225,Acidocella sp. MX-AZ02,http://iedb.org/metaproteome/1214225,0,3506,3506,
1218488,Torque teno sus virus k2,1218488,1,small-virus,uniprot-reference,weak-blast-match,1239832,Torque teno sus virus k2b,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A1239832,0,4,4,
1239565,Mamastrovirus 1,12456,1,small-virus,uniprot-reference,weak-blast-match,12456,Human astrovirus 1,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A12456,3,0,3,
1239567,Mamastrovirus 3,1239567,1,small-virus,genbank,weak-blast-match,1239567,Mamastrovirus 3,http://www.ncbi.nlm.nih.gov/genome/?term=txid1239567[Organism:noexp],0,2,2,
1263035,Alistipes finegoldii CAG:68,1263035,1,bacterium,metaproteome,strong-blast-match,1263035,Alistipes finegoldii CAG:68,http://iedb.org/metaproteome/1263035,0,2386,2386,
1268303,Rhodococcus sp. AW25M09,1268303,2,bacterium,uniprot-complete,strong-blast-match,1268303,Rhodococcus sp. AW25M09,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A1268303,0,5128,5128,
1287735,Achromobacter insuavis,1003200,1,bacterium,uniprot-complete,strong-blast-match,1003200,Achromobacter insuavis AXX-A,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A1003200,0,6159,6159,
1307800,Pegivirus A,54290,6,small-virus,genbank,weak-blast-match,54290,GB virus C,http://www.ncbi.nlm.nih.gov/genome/?term=txid54290[Organism:noexp],0,1,1,
1335626,Middle East respiratory syndrome coronavirus,1263720; 1335626; 1235996,4,small-virus,genbank,weak-blast-match,1335626,Middle East respiratory syndrome coronavirus,http://www.ncbi.nlm.nih.gov/genome/?term=txid1335626[Organism:noexp],0,11,11,
1338344,Ambigolimax valentianus,1338344,1,other-eukaryote,uniprot-misc,strong-blast-match,1338344,Ambigolimax valentianus,http://www.uniprot.org/uniprot/?query=taxonomy%3A1338344,0,1,1,
1346520,Human parvovirus,1346520,1,virus,,,,,,,,,storage/proteomes/.fasta (No such file or directory)
1380386,Mycobacterium sp. URHB0044,1380386,1,bacterium,genbank,strong-blast-match,1380386,Mycobacterium sp. URHB0044,http://www.ncbi.nlm.nih.gov/genome/?term=txid1380386[Organism:noexp],0,53866,53866,
1463841,Streptomyces sp. NRRL F-2580,1463841,1,bacterium,,,,,,,,,storage/proteomes/.fasta (No such file or directory)
1464048,Micromonospora parva,1464048,1,bacterium,,,,,,,,,storage/proteomes/.fasta (No such file or directory)
1498499,Legionella norrlandica,1498499,1,bacterium,metaproteome,strong-blast-match,1498499,Legionella norrlandica,http://iedb.org/metaproteome/1498499,0,2338,2338,
1511862,Carnivore amdoparvovirus 1,28314; 10783,2,small-virus,uniprot-reference,weak-blast-match,10783,Aleutian mink disease parvovirus (STRAIN G),http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A10783,2,2,4,
1511871,Primate bocaparvovirus 1,638313; 689403,2,small-virus,genbank,weak-blast-match,864686,Bocavirus gorilla/GBoV1/2009,http://www.ncbi.nlm.nih.gov/genome/?term=txid864686[Organism:noexp],0,4,4,
1511872,Primate bocaparvovirus 2,573977,1,small-virus,genbank,weak-blast-match,1511883,Human bocavirus 4 NI,http://www.ncbi.nlm.nih.gov/genome/?term=txid1511883[Organism:noexp],0,9,9,
1511891,Adeno-associated dependoparvovirus A,68558; 648242; 85106; 10804; 202812; 202813; 235455,9,small-virus,uniprot-reference,weak-blast-match,648242,Adeno-associated virus 2 Srivastava/1982,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A648242,2,3,5,
1511892,Adeno-associated dependoparvovirus B,82300,1,small-virus,genbank,weak-blast-match,82300,Adeno-associated virus - 5,http://www.ncbi.nlm.nih.gov/genome/?term=txid82300[Organism:noexp],0,2,2,
1511895,Anseriform dependoparvovirus 1,38251; 37325,6,small-virus,genbank,weak-blast-match,38251,Goose parvovirus,http://www.ncbi.nlm.nih.gov/genome/?term=txid38251[Organism:noexp],0,4,4,
1511900,Primate erythroparvovirus 1,10798,11,small-virus,uniprot-reference,weak-blast-match,648237,Human parvovirus B19 strain HV,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A648237,0,3,3,
1511906,Carnivore protoparvovirus 1,10001760; 10786; 10788; 10791; 10792; 246878,10,small-virus,uniprot-complete,weak-blast-match,10791,Canine parvovirus strain N,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A10791,2,0,2,
1511910,Ungulate protoparvovirus 1,10796; 33725,5,small-virus,uniprot-complete,weak-blast-match,73487,Porcine parvovirus Kresse,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A73487,2,2,4,
1511913,Primate tetraparvovirus 1,289365,1,small-virus,genbank,weak-blast-match,1511919,Human parvovirus 4 G1,http://www.ncbi.nlm.nih.gov/genome/?term=txid1511919[Organism:noexp],0,2,2,
1527299,Psychromonas sp. PRT-SC03,1527299,1,bacterium,metaproteome,strong-blast-match,1527299,Psychromonas sp. PRT-SC03,http://iedb.org/metaproteome/1527299,0,787,787,
1574408,Cervus canadensis (elk),9864,2,vertebrate,uniprot-misc,bcell-classifier,1574408,Cervus canadensis (elk),http://www.uniprot.org/uniprot/?query=taxonomy%3A1574408,5,77,82,
1681229,Blastomyces gilchristii,559298,1,other-eukaryote,uniprot-complete,strong-blast-match,559298,Blastomyces gilchristii SLH14081 (Blastomyces dermatitidis SLH14081),http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A559298,54,9533,9587,
1776082,Shigella sp. SF-2015,358708,1,bacterium,uniprot-complete,strong-blast-match,358708,Shigella dysenteriae 1012,http://www.uniprot.org/uniprot/?query=keyword%3A181+AND+organism%3A358708,0,4169,4169,
1821749,Cardiovirus A,12104; 12107; 31702,6,small-virus,uniprot-reference,weak-blast-match,650129,Encephalomyocarditis virus strain Rueckert,http://www.uniprot.org/uniprot/?query=keyword%3A1185+AND+organism%3A650129,2,0,2,
